id,ig_username,url,follower_count,like_count,comment_count,response_count,taken_at,completed,category,created,updated
11500,sandiuno,https://instagram.com/p/CGNhGjfBAfG,7459292,132144,24,0,2020-10-12 00:13:13,0,H,2020-10-13 06:18:18,2020-10-13 06:18:18
11501,faktanyagoogle,https://instagram.com/p/CGP2upODLZE,2322376,2044,12,0,2020-10-12 22:00:40,1,L,2020-10-13 06:18:41,2020-10-13 06:18:41
11502,faktanyagoogle,https://instagram.com/p/CGPvzI7B4cI,2322376,11348,24,0,2020-10-12 21:00:07,0,M,2020-10-13 06:18:58,2020-10-13 06:18:58
11503,faktanyagoogle,https://instagram.com/p/CGPlgGIhyMm,2322376,13000,26,0,2020-10-12 19:30:08,0,M,2020-10-13 06:19:15,2020-10-13 06:19:15
11504,faktanyagoogle,https://instagram.com/p/CGPbNNGBlCD,2322376,12399,27,0,2020-10-12 18:00:23,0,M,2020-10-13 06:19:32,2020-10-13 06:19:33
11505,faktanyagoogle,https://instagram.com/p/CGPQ53LBx9T,2322376,63751,24,0,2020-10-12 16:30:09,0,H,2020-10-13 06:19:49,2020-10-13 06:19:49
11506,faktanyagoogle,https://instagram.com/p/CGPIUe2hvY-,2322376,20273,27,0,2020-10-12 15:15:09,0,H,2020-10-13 06:20:06,2020-10-13 06:20:06
11507,faktanyagoogle,https://instagram.com/p/CGO_u-khQOY,2322376,13845,55,0,2020-10-12 14:00:07,1,M,2020-10-13 06:20:25,2020-10-13 06:20:25
11508,faktanyagoogle,https://instagram.com/p/CGO6Alrhh-2,2322376,11640,87,0,2020-10-12 13:10:06,1,M,2020-10-13 06:20:45,2020-10-13 06:20:45
11509,faktanyagoogle,https://instagram.com/p/CGOnu3ghh-v,2322376,18483,96,0,2020-10-12 10:30:23,1,H,2020-10-13 06:21:07,2020-10-13 06:21:08
11510,faktanyagoogle,https://instagram.com/p/CGOdb78hqrO,2322376,18727,57,0,2020-10-12 09:00:25,1,H,2020-10-13 06:21:26,2020-10-13 06:21:27
11511,deliveryonlineteh63,https://instagram.com/p/CGPTatTAP7e,3611,6,0,0,2020-10-12 16:52:07,1,L,2020-10-13 06:21:55,2020-10-13 06:21:55
11512,gaiateacakes,https://instagram.com/p/CGO6QuTgp7T,3696,6,0,0,2020-10-12 13:12:18,1,L,2020-10-13 06:22:14,2020-10-13 06:22:14
11513,tongtji_id,https://instagram.com/p/CGOyJh6jmZG,26323,107,57,1,2020-10-12 12:01:25,1,M,2020-10-13 06:22:40,2020-10-13 06:22:40
11514,maxtea.indonesia,https://instagram.com/p/CGPYLZKAEX5,6080,27,0,0,2020-10-12 17:35:32,1,L,2020-10-13 06:22:59,2020-10-13 06:23:00
11515,kedatontea,https://instagram.com/p/CGOkXzZBPiX,1967,7,0,0,2020-10-12 10:01:01,1,L,2020-10-13 06:23:24,2020-10-13 06:23:25
11516,kedatontea,https://instagram.com/p/CGOkT0KhzSt,1967,8,0,0,2020-10-12 10:00:29,1,L,2020-10-13 06:23:41,2020-10-13 06:23:41
11517,kedatontea,https://instagram.com/p/CGOkRNlBpfL,1967,7,0,0,2020-10-12 10:00:07,1,L,2020-10-13 06:23:57,2020-10-13 06:23:58
11518,kedatontea,https://instagram.com/p/CGOkOmMBe2B,1967,7,0,0,2020-10-12 09:59:46,1,L,2020-10-13 06:24:14,2020-10-13 06:24:15
11519,teh_siji,https://instagram.com/p/CGNgGAXpidy,727,30,1,0,2020-10-12 00:04:24,1,H,2020-10-13 06:24:41,2020-10-13 06:24:41
11520,gynosgreentea,https://instagram.com/p/CGPWa13HOe7,19248,27,0,0,2020-10-12 17:18:40,1,M,2020-10-13 06:25:07,2020-10-13 06:25:07
11521,gynosgreentea,https://instagram.com/p/CGO8yPMH-Y6,19248,74,6,1,2020-10-12 13:34:21,1,H,2020-10-13 06:25:24,2020-10-13 06:25:24
11522,gynosgreentea,https://instagram.com/p/CGOz0RBH1At,19248,9,0,0,2020-10-12 12:15:59,1,L,2020-10-13 06:25:41,2020-10-13 06:25:41
11523,sariwangi_id,https://instagram.com/p/CGPRBPYJzKz,17991,42,1,0,2020-10-12 16:31:10,1,L,2020-10-13 06:26:02,2020-10-13 06:26:02
11524,diabetasol_id,https://instagram.com/p/CGPiJkeH3lt,16499,45,2,1,2020-10-12 19:00:51,1,L,2020-10-13 06:26:21,2020-10-13 06:26:22
11525,tropicanaslim,https://instagram.com/p/CGO-mDNheev,38490,61,0,0,2020-10-12 13:50:10,1,L,2020-10-13 06:26:40,2020-10-13 06:26:41
11526,pdam_tirtawening,https://instagram.com/p/CGPnfPdhB1X,10493,61,0,0,2020-10-12 19:47:30,1,L,2020-10-13 06:27:00,2020-10-13 06:27:00
11527,pdam_tirtawening,https://instagram.com/p/CGPh_LfBH3Q,10493,65,0,0,2020-10-12 18:59:26,1,M,2020-10-13 06:27:17,2020-10-13 06:27:17
11528,pdam_tirtawening,https://instagram.com/p/CGPh0nzBQQy,10493,61,0,0,2020-10-12 18:57:59,1,L,2020-10-13 06:27:33,2020-10-13 06:27:34
11529,pdam_tirtawening,https://instagram.com/p/CGPhpXBhQdz,10493,63,0,0,2020-10-12 18:56:27,1,L,2020-10-13 06:27:50,2020-10-13 06:27:51
11530,pdam_tirtawening,https://instagram.com/p/CGPhkdShvr4,10493,66,0,0,2020-10-12 18:55:47,1,M,2020-10-13 06:28:08,2020-10-13 06:28:08
11531,pdam_tirtawening,https://instagram.com/p/CGPhYz5hwT8,10493,62,0,0,2020-10-12 18:54:11,1,L,2020-10-13 06:28:24,2020-10-13 06:28:24
11532,pdam_tirtawening,https://instagram.com/p/CGPhOkphleC,10493,59,0,0,2020-10-12 18:52:47,1,L,2020-10-13 06:28:41,2020-10-13 06:28:41
11533,pdam_tirtawening,https://instagram.com/p/CGPhG1zhiHS,10493,64,0,0,2020-10-12 18:51:44,1,L,2020-10-13 06:28:57,2020-10-13 06:28:58
11534,pdam_tirtawening,https://instagram.com/p/CGPglygh6wW,10493,73,0,0,2020-10-12 18:47:13,1,H,2020-10-13 06:29:14,2020-10-13 06:29:14
11535,pdam_tirtawening,https://instagram.com/p/CGPgbiXhQpA,10493,58,0,0,2020-10-12 18:45:49,1,L,2020-10-13 06:29:30,2020-10-13 06:29:31
11536,pdam_tirtawening,https://instagram.com/p/CGPf7rqB5QP,10493,63,0,0,2020-10-12 18:41:28,1,L,2020-10-13 06:29:47,2020-10-13 06:29:47
11537,pdam_tirtawening,https://instagram.com/p/CGPIfYHhNIm,10493,72,0,0,2020-10-12 15:16:38,1,H,2020-10-13 06:30:03,2020-10-13 06:30:04
11538,pdam_tirtawening,https://instagram.com/p/CGPIR9xhwhC,10493,69,0,0,2020-10-12 15:14:48,1,M,2020-10-13 06:30:20,2020-10-13 06:30:20
11539,pdam_tirtawening,https://instagram.com/p/CGPIL28hwIS,10493,69,0,0,2020-10-12 15:13:58,1,M,2020-10-13 06:30:37,2020-10-13 06:30:37
11540,pdamkotamalang,https://instagram.com/p/CGOvd8EJ-TS,9664,49,2,1,2020-10-12 11:37:59,1,L,2020-10-13 06:35:57,2020-10-13 06:35:58
11541,pdamkotasemarang,https://instagram.com/p/CGPaSHNHMay,11913,32,1,0,2020-10-12 17:52:06,1,L,2020-10-13 06:36:17,2020-10-13 06:36:17
11542,pdamkotasemarang,https://instagram.com/p/CGPOvhpn3yM,11913,49,2,0,2020-10-12 16:11:16,1,L,2020-10-13 06:36:33,2020-10-13 06:36:34
11543,pdamkotasemarang,https://instagram.com/p/CGO3MWoHqAd,11913,52,4,2,2020-10-12 12:45:29,1,M,2020-10-13 06:36:50,2020-10-13 06:36:51
11544,pdamkotasemarang,https://instagram.com/p/CGO2PA_nBNY,11913,110,15,2,2020-10-12 12:37:07,1,H,2020-10-13 06:37:07,2020-10-13 06:37:07
11545,edelweiss.hospital,https://instagram.com/p/CGOpvNpAF6a,4749,37,0,0,2020-10-12 10:47:55,1,L,2020-10-13 06:37:32,2020-10-13 06:37:33
11546,limijatihospital,https://instagram.com/p/CGOiPxqh1tL,29358,29,1,0,2020-10-12 09:42:27,1,L,2020-10-13 06:37:52,2020-10-13 06:37:53
11547,disparbudbandungbarat,https://instagram.com/p/CGPXOyClfAN,3598,61,1,0,2020-10-12 17:25:26,1,H,2020-10-13 06:38:33,2020-10-13 06:38:33
11548,disparbudbandungbarat,https://instagram.com/p/CGPUoMql1oN,3598,28,0,0,2020-10-12 17:02:42,1,L,2020-10-13 06:38:49,2020-10-13 06:38:50
11549,humas_kbb,https://instagram.com/p/CGPhIu0gf8q,15038,73,1,0,2020-10-12 18:52:00,1,L,2020-10-13 06:39:49,2020-10-13 06:39:49
11550,humas_kbb,https://instagram.com/p/CGPDqifAV38,15038,46,1,0,2020-10-12 14:34:28,1,L,2020-10-13 06:40:05,2020-10-13 06:40:06
11551,dishubkbb,https://instagram.com/p/CGOptIjlDCa,2198,20,0,0,2020-10-12 10:47:38,1,L,2020-10-13 06:40:32,2020-10-13 06:40:33
11552,hengkykurniawan,https://instagram.com/p/CGPskjilo6F,3047587,2316,35,0,2020-10-12 20:31:55,1,L,2020-10-13 06:41:00,2020-10-13 06:41:00
11553,kemenparekraf.ri,https://instagram.com/p/CGPwXT2BDN6,602074,874,14,0,2020-10-12 21:05:03,1,L,2020-10-13 06:41:31,2020-10-13 06:41:31
11554,kemenparekraf.ri,https://instagram.com/p/CGPi8DrhCAO,602074,1524,52,16,2020-10-12 19:07:44,1,M,2020-10-13 06:41:50,2020-10-13 06:41:50
11555,kemenparekraf.ri,https://instagram.com/p/CGPU4lChNGW,602074,785,13,5,2020-10-12 17:04:56,1,L,2020-10-13 06:42:07,2020-10-13 06:42:07
11556,kemenparekraf.ri,https://instagram.com/p/CGOzVhrhiyz,602074,1166,29,13,2020-10-12 12:11:47,1,L,2020-10-13 06:42:24,2020-10-13 06:42:25
11557,humasbdg,https://instagram.com/p/CGSYw1qpRZP,125457,46,0,0,2020-10-13 21:41:20,1,L,2020-10-14 05:49:25,2020-10-14 05:49:25
11558,humasbdg,https://instagram.com/p/CGSFtIulbVG,125457,93,1,0,2020-10-13 18:50:01,1,L,2020-10-14 05:49:42,2020-10-14 05:49:42
11559,humasbdg,https://instagram.com/p/CGRlMl8Fe7Z,125457,170,2,0,2020-10-13 14:05:57,1,L,2020-10-14 05:49:59,2020-10-14 05:49:59
11560,humasbdg,https://instagram.com/p/CGRVMEZJV2I,125457,76,4,0,2020-10-13 11:46:26,1,L,2020-10-14 05:50:16,2020-10-14 05:50:16
11561,humasbdg,https://instagram.com/p/CGRCzs9FHKy,125457,333,2,0,2020-10-13 09:05:28,1,M,2020-10-14 05:50:32,2020-10-14 05:50:32
11562,humas_jabar,https://instagram.com/p/CGSWN9tBaok,135678,256,1,0,2020-10-13 21:14:19,1,H,2020-10-14 05:50:51,2020-10-14 05:50:51
11563,humas_jabar,https://instagram.com/p/CGSBLoIBFJF,135678,55,0,0,2020-10-13 18:13:17,1,L,2020-10-14 05:51:08,2020-10-14 05:51:08
11564,humas_jabar,https://instagram.com/p/CGR1eFylUKP,135678,169,5,0,2020-10-13 16:28:09,1,M,2020-10-14 05:51:24,2020-10-14 05:51:24
11565,humas_jabar,https://instagram.com/p/CGRWQ5GBNKY,135678,178,1,0,2020-10-13 11:55:28,1,H,2020-10-14 05:51:41,2020-10-14 05:51:41
11566,disdikjabar,https://instagram.com/p/CGR9UoThZBE,152384,468,0,0,2020-10-13 17:36:46,1,L,2020-10-14 05:52:01,2020-10-14 05:52:01
11567,dishubjabar,https://instagram.com/p/CGRcM4mhuWZ,22114,159,1,0,2020-10-13 12:47:21,1,M,2020-10-14 05:52:22,2020-10-14 05:52:22
11568,diskukjabar,https://instagram.com/p/CGRysJlBIwU,7835,22,1,0,2020-10-13 16:03:51,1,M,2020-10-14 05:52:41,2020-10-14 05:52:41
11569,diskukjabar,https://instagram.com/p/CGRvwkshkxf,7835,22,0,0,2020-10-13 15:38:15,1,M,2020-10-14 05:52:58,2020-10-14 05:52:58
11570,diskukjabar,https://instagram.com/p/CGRtPMXh-b_,7835,16,0,0,2020-10-13 15:16:13,1,L,2020-10-14 05:53:14,2020-10-14 05:53:15
11571,diskukjabar,https://instagram.com/p/CGRszk9BwiA,7835,26,0,0,2020-10-13 15:12:27,1,M,2020-10-14 05:53:31,2020-10-14 05:53:31
11572,diskukjabar,https://instagram.com/p/CGRsGIEhTxg,7835,24,1,0,2020-10-13 15:06:14,1,M,2020-10-14 05:53:48,2020-10-14 05:53:48
11573,diskukjabar,https://instagram.com/p/CGRQsGfhpuT,7835,26,0,0,2020-10-13 11:06:45,1,M,2020-10-14 05:54:04,2020-10-14 05:54:04
11574,diskukjabar,https://instagram.com/p/CGRPwBgh3OQ,7835,19,0,0,2020-10-13 10:58:33,1,L,2020-10-14 05:54:21,2020-10-14 05:54:21
11575,dinkesjabar,https://instagram.com/p/CGRPYvQB7xP,15607,75,1,0,2020-10-13 10:55:22,1,M,2020-10-14 05:54:41,2020-10-14 05:54:41
11576,dinastphjabar,https://instagram.com/p/CGRCCvyBYsA,4524,69,2,0,2020-10-13 08:58:46,1,H,2020-10-14 05:55:01,2020-10-14 05:55:01
11577,dkpp_jabar,https://instagram.com/p/CGRnVSgBzu0,3173,20,0,0,2020-10-13 14:24:49,1,L,2020-10-14 05:55:24,2020-10-14 05:55:24
11578,diskominfojabar,https://instagram.com/p/CGRyINOhm0r,29655,47,2,0,2020-10-13 15:58:57,1,L,2020-10-14 05:55:43,2020-10-14 05:55:43
11579,diskominfojabar,https://instagram.com/p/CGReGjDhzjT,29655,89,1,0,2020-10-13 13:03:58,1,M,2020-10-14 05:56:00,2020-10-14 05:56:00
11580,diskominfojabar,https://instagram.com/p/CGRQpBRhOjN,29655,29,0,0,2020-10-13 11:06:20,1,L,2020-10-14 05:56:16,2020-10-14 05:56:16
11581,diskominfojabar,https://instagram.com/p/CGQ-QjZBe7q,29655,11,0,0,2020-10-13 08:44:25,1,L,2020-10-14 05:56:33,2020-10-14 05:56:33
11582,disbunjabar,https://instagram.com/p/CGRomSVJRi9,1906,23,0,0,2020-10-13 14:35:41,1,L,2020-10-14 05:56:53,2020-10-14 05:56:53
11583,disperindag_jbr,https://instagram.com/p/CGR14bpB0Wa,7903,30,0,0,2020-10-13 16:31:45,1,M,2020-10-14 05:57:17,2020-10-14 05:57:18
11584,disperindag_jbr,https://instagram.com/p/CGRiSmnhirU,7903,20,1,1,2020-10-13 13:40:34,1,L,2020-10-14 05:57:34,2020-10-14 05:57:34
11585,disperindag_jbr,https://instagram.com/p/CGRW1HmBJ_c,7903,13,0,0,2020-10-13 12:00:25,1,L,2020-10-14 05:57:51,2020-10-14 05:57:52
11586,disperindag_jbr,https://instagram.com/p/CGRFh3fhcaU,7903,20,0,0,2020-10-13 09:29:14,1,L,2020-10-14 05:58:08,2020-10-14 05:58:08
11587,disperindag_jbr,https://instagram.com/p/CGQ-_2Oh8_A,7903,18,0,0,2020-10-13 08:32:10,1,L,2020-10-14 05:58:25,2020-10-14 05:58:25
11588,disperkimjabar,https://instagram.com/p/CGRtc8Xh7sL,1567,21,0,0,2020-10-13 15:18:05,1,L,2020-10-14 05:58:51,2020-10-14 05:58:51
11589,disperkimjabar,https://instagram.com/p/CGQ7t-JhxxX,1567,41,0,0,2020-10-13 08:03:31,1,H,2020-10-14 05:59:07,2020-10-14 05:59:07
11590,dinsosjabar,https://instagram.com/p/CGQ_PH9BJhg,9766,40,1,0,2020-10-13 08:34:15,1,L,2020-10-14 05:59:27,2020-10-14 05:59:27
11591,dpmdesajabar,https://instagram.com/p/CGSIkK_hgQ5,12112,120,10,0,2020-10-13 19:15:00,1,H,2020-10-14 05:59:47,2020-10-14 05:59:47
11592,disporajabar,https://instagram.com/p/CGRyk-ShQ2J,6325,71,2,0,2020-10-13 16:02:53,1,H,2020-10-14 06:00:06,2020-10-14 06:00:07
11593,dpmptsp.jabar,https://instagram.com/p/CGSEFZNBtCw,5125,49,0,0,2020-10-13 18:35:51,1,L,2020-10-14 06:00:27,2020-10-14 06:00:27
11594,dpmptsp.jabar,https://instagram.com/p/CGRpmMNBHn2,5125,76,1,1,2020-10-13 14:44:24,1,M,2020-10-14 06:00:44,2020-10-14 06:00:44
11595,pemkotbogor,https://instagram.com/p/CGR2NGnBR9u,120080,534,15,0,2020-10-13 16:34:34,1,H,2020-10-14 06:01:04,2020-10-14 06:01:04
11596,pemkotbogor,https://instagram.com/p/CGR1031B2LE,120080,573,3,0,2020-10-13 16:31:16,1,H,2020-10-14 06:01:20,2020-10-14 06:01:20
11597,surabaya,https://instagram.com/p/CGR_-9rlNe7,276217,1595,9,0,2020-10-13 18:00:01,1,L,2020-10-14 06:01:40,2020-10-14 06:01:40
11598,dkijakarta,https://instagram.com/p/CGR_vp0A8a9,455167,1066,28,0,2020-10-13 17:57:56,1,L,2020-10-14 06:02:03,2020-10-14 06:02:03
11599,dkijakarta,https://instagram.com/p/CGR3p-Tg_ib,455167,647,16,0,2020-10-13 16:47:15,1,L,2020-10-14 06:02:22,2020-10-14 06:02:22
11600,dkijakarta,https://instagram.com/p/CGRu5vbgZHC,455167,1099,22,0,2020-10-13 15:30:46,1,L,2020-10-14 06:02:40,2020-10-14 06:02:40
11601,dkijakarta,https://instagram.com/p/CGRVVWHAaN0,455167,1039,8,0,2020-10-13 11:47:20,1,L,2020-10-14 06:02:58,2020-10-14 06:02:58
11602,dkijakarta,https://instagram.com/p/CGRIuqNg5Ys,455167,1845,21,0,2020-10-13 09:57:12,1,L,2020-10-14 06:03:15,2020-10-14 06:03:15
11603,dispusipdajabar,https://instagram.com/p/CGRt-x4Bwqr,16667,44,0,0,2020-10-13 15:22:43,1,L,2020-10-14 06:03:35,2020-10-14 06:03:35
11604,dispusipdajabar,https://instagram.com/p/CGRSDwWBWsn,16667,40,0,0,2020-10-13 11:18:43,1,L,2020-10-14 06:03:51,2020-10-14 06:03:52
11605,disnakertransjabar,https://instagram.com/p/CGSIlifhToQ,21364,31,0,0,2020-10-13 19:15:12,1,L,2020-10-14 06:04:12,2020-10-14 06:04:12
11606,dishut_jabar,https://instagram.com/p/CGRsCn7BQMU,3459,31,0,0,2020-10-13 15:05:46,1,L,2020-10-14 06:04:35,2020-10-14 06:04:35
11607,dishut_jabar,https://instagram.com/p/CGRD31fBgA-,3459,27,0,0,2020-10-13 09:14:46,1,L,2020-10-14 06:04:52,2020-10-14 06:04:52
11608,esdmprovjabar,https://instagram.com/p/CGRxle8hfqs,2251,34,0,0,2020-10-13 15:54:13,1,L,2020-10-14 06:05:13,2020-10-14 06:05:13
11609,esdmprovjabar,https://instagram.com/p/CGRdYh-hvU8,2251,55,0,0,2020-10-13 12:57:41,1,M,2020-10-14 06:05:30,2020-10-14 06:05:30
11610,dukcapiljabar,https://instagram.com/p/CGRFkkWBWHB,4795,36,4,0,2020-10-13 09:29:36,1,H,2020-10-14 06:05:49,2020-10-14 06:05:49
11611,bapenda.jabar,https://instagram.com/p/CGRiyhHBbW0,39093,273,20,16,2020-10-13 13:44:55,1,L,2020-10-14 06:06:22,2020-10-14 06:06:22
11612,bpkadjabarprov,https://instagram.com/p/CGSLxUPBVij,2040,19,0,0,2020-10-13 19:43:01,1,M,2020-10-14 06:06:47,2020-10-14 06:06:48
11613,bpkadjabarprov,https://instagram.com/p/CGRT4etBVTp,2040,6,0,0,2020-10-13 11:34:54,1,L,2020-10-14 06:07:04,2020-10-14 06:07:04
11614,biro_bumdinvestasi,https://instagram.com/p/CGQpbs9hVsW,1160,23,0,0,2020-10-13 05:23:44,1,M,2020-10-14 06:07:33,2020-10-14 06:07:33
11615,satpolppjabar,https://instagram.com/p/CGSCXZeHO6o,2142,31,0,0,2020-10-13 18:20:50,1,L,2020-10-14 06:07:57,2020-10-14 06:07:57
11616,satpolppjabar,https://instagram.com/p/CGR9I-0n02p,2142,38,1,0,2020-10-13 17:35:11,1,L,2020-10-14 06:08:14,2020-10-14 06:08:14
11617,badanpenghubungjabar,https://instagram.com/p/CGRIj6SBqF0,1072,4,0,0,2020-10-13 09:55:44,1,L,2020-10-14 06:08:32,2020-10-14 06:08:33
11618,humas.dprdjabar,https://instagram.com/p/CGR__orlgYe,12256,1068,0,0,2020-10-13 18:00:07,1,H,2020-10-14 06:08:53,2020-10-14 06:08:53
11619,humas.dprdjabar,https://instagram.com/p/CGR5INRF-hJ,12256,534,0,0,2020-10-13 17:00:07,1,L,2020-10-14 06:09:09,2020-10-14 06:09:09
11620,humas.dprdjabar,https://instagram.com/p/CGRyVmTFf7P,12256,550,0,0,2020-10-13 16:00:47,1,L,2020-10-14 06:09:26,2020-10-14 06:09:26
11621,humas.dprdjabar,https://instagram.com/p/CGRreL-gptM,12256,560,0,0,2020-10-13 15:00:47,1,L,2020-10-14 06:09:42,2020-10-14 06:09:42
11622,humas.dprdjabar,https://instagram.com/p/CGRkmrxFGW2,12256,540,0,0,2020-10-13 14:00:47,1,L,2020-10-14 06:10:00,2020-10-14 06:10:00
11623,humas.dprdjabar,https://instagram.com/p/CGRdvNSBJyn,12256,543,0,0,2020-10-13 13:00:46,1,L,2020-10-14 06:10:16,2020-10-14 06:10:16
11624,humas.dprdjabar,https://instagram.com/p/CGRW3u5h_gn,12256,1550,1,0,2020-10-13 12:00:46,1,H,2020-10-14 06:10:33,2020-10-14 06:10:33
11625,humas.dprdjabar,https://instagram.com/p/CGRQf-GpXtR,12256,536,0,0,2020-10-13 11:05:06,1,L,2020-10-14 06:10:50,2020-10-14 06:10:50
11626,jabarquickresponse,https://instagram.com/p/CGSWNqdg_sa,164800,198,3,0,2020-10-13 21:14:16,1,M,2020-10-14 06:11:14,2020-10-14 06:11:14
11627,jabarquickresponse,https://instagram.com/p/CGSL3qugFSC,164800,148,1,0,2020-10-13 19:43:53,1,M,2020-10-14 06:11:30,2020-10-14 06:11:30
11628,jabarquickresponse,https://instagram.com/p/CGQ_jSbgDAk,164800,108,3,0,2020-10-13 08:37:00,1,L,2020-10-14 06:11:47,2020-10-14 06:11:47
11629,jabarprovgoid,https://instagram.com/p/CGSKDczhgbV,41538,78,5,0,2020-10-13 19:28:01,1,L,2020-10-14 06:12:11,2020-10-14 06:12:11
11630,jabarprovgoid,https://instagram.com/p/CGRYHKghkE6,41538,88,2,1,2020-10-13 12:11:37,1,M,2020-10-14 06:12:28,2020-10-14 06:12:28
11631,jabarprovgoid,https://instagram.com/p/CGQ_PHLhKN9,41538,40,0,0,2020-10-13 08:34:15,1,L,2020-10-14 06:12:45,2020-10-14 06:12:45
11632,tehdia.id,https://instagram.com/p/CGR_rVwAQ49,8415,66,10,6,2020-10-13 17:57:21,1,L,2020-10-14 06:13:04,2020-10-14 06:13:04
11633,tehdia.id,https://instagram.com/p/CGRVi4mAB-i,8415,64,22,20,2020-10-13 11:49:11,1,L,2020-10-14 06:13:22,2020-10-14 06:13:22
11634,tehdia.id,https://instagram.com/p/CGQ5IbOAbb1,8415,79,27,26,2020-10-13 07:40:54,1,L,2020-10-14 06:13:40,2020-10-14 06:13:40
11635,tehkedaton,https://instagram.com/p/CGSHFw9HcbN,3792,9,0,0,2020-10-13 19:02:07,1,L,2020-10-14 06:14:02,2020-10-14 06:14:02
11636,tehkedaton,https://instagram.com/p/CGSHDgVHBYy,3792,12,0,0,2020-10-13 19:01:49,1,L,2020-10-14 06:14:19,2020-10-14 06:14:19
11637,tehkedaton,https://instagram.com/p/CGSHAtRnMSn,3792,9,0,0,2020-10-13 19:01:26,1,L,2020-10-14 06:14:36,2020-10-14 06:14:36
11638,tehkedaton,https://instagram.com/p/CGSG9OonkuV,3792,13,0,0,2020-10-13 19:00:57,1,M,2020-10-14 06:14:53,2020-10-14 06:14:53
11639,kepaladjenggot,https://instagram.com/p/CGRL5czgn-9,2179,29,0,0,2020-10-13 10:24:53,1,M,2020-10-14 06:15:18,2020-10-14 06:15:18
11640,ridwankamil,https://instagram.com/p/CGSccOvHuyJ,13093963,103717,943,8,2020-10-13 22:08:41,1,L,2020-10-14 06:16:58,2020-10-14 06:16:58
11641,ridwankamil,https://instagram.com/p/CGRl03NHpcu,13093963,113131,1523,0,2020-10-13 14:11:27,1,L,2020-10-14 06:20:21,2020-10-14 06:20:21
11642,beacukairi,https://instagram.com/p/CGR9C-dgbNU,100462,1555,14,2,2020-10-13 17:34:21,1,L,2020-10-14 06:20:50,2020-10-14 06:20:50
11643,beacukaijakarta,https://instagram.com/p/CGSHq93gDwZ,2694,48,0,0,2020-10-13 19:07:12,1,L,2020-10-14 06:21:12,2020-10-14 06:21:12
11644,beacukaibogor,https://instagram.com/p/CGRlrE6AhPE,2125,89,1,0,2020-10-13 14:10:07,1,M,2020-10-14 06:22:54,2020-10-14 06:22:54
11645,ganjar_pranowo,https://instagram.com/p/CGSTkPsHSgM,3174023,19552,319,1,2020-10-13 20:51:36,1,L,2020-10-14 06:23:37,2020-10-14 06:23:37
11646,ganjar_pranowo,https://instagram.com/p/CGRqCOwHn_w,3174023,5057,38,0,2020-10-13 14:48:27,1,L,2020-10-14 06:23:55,2020-10-14 06:23:55
11647,sandiuno,https://instagram.com/p/CGRA6lUBKZg,7458999,81913,145,0,2020-10-13 08:48:55,0,H,2020-10-14 06:24:32,2020-10-14 06:24:32
11648,faktanyagoogle,https://instagram.com/p/CGScC1-jX9Y,2321947,2613,30,0,2020-10-13 22:05:13,0,L,2020-10-14 06:24:56,2020-10-14 06:24:56
11649,faktanyagoogle,https://instagram.com/p/CGSUosGByKe,2321947,14017,23,0,2020-10-13 21:00:29,0,M,2020-10-14 06:25:13,2020-10-14 06:25:13
11650,faktanyagoogle,https://instagram.com/p/CGSKUw_B3kk,2321947,20705,23,0,2020-10-13 19:30:23,0,H,2020-10-14 06:25:29,2020-10-14 06:25:30
11651,faktanyagoogle,https://instagram.com/p/CGSBYNvBJlX,2321947,15130,33,0,2020-10-13 18:12:12,0,M,2020-10-14 06:25:47,2020-10-14 06:25:47
11652,faktanyagoogle,https://instagram.com/p/CGSABhohp__,2321947,17855,24,0,2020-10-13 18:00:35,0,M,2020-10-14 06:26:04,2020-10-14 06:26:04
11653,faktanyagoogle,https://instagram.com/p/CGR1uX-hCaK,2321947,34495,610,0,2020-10-13 16:30:23,0,H,2020-10-14 06:27:01,2020-10-14 06:27:01
11654,faktanyagoogle,https://instagram.com/p/CGRptS4he8i,2321947,9348,64,0,2020-10-13 14:45:22,1,L,2020-10-14 06:27:21,2020-10-14 06:27:21
11655,faktanyagoogle,https://instagram.com/p/CGRhLkeBV7p,2321947,36232,197,0,2020-10-13 13:30:52,0,H,2020-10-14 06:27:48,2020-10-14 06:27:48
11656,faktanyagoogle,https://instagram.com/p/CGRUny1hfVJ,2321947,12590,34,0,2020-10-13 11:41:07,0,M,2020-10-14 06:28:07,2020-10-14 06:28:07
11657,faktanyagoogle,https://instagram.com/p/CGRMgF4BNc9,2321947,10083,94,0,2020-10-13 10:30:10,1,L,2020-10-14 06:28:28,2020-10-14 06:28:28
11658,faktanyagoogle,https://instagram.com/p/CGRCMyYhYFF,2321947,17604,66,0,2020-10-13 09:00:09,1,M,2020-10-14 06:28:48,2020-10-14 06:28:48
11659,deliveryonlineteh63,https://instagram.com/p/CGR-90Rgwtx,3611,3,0,0,2020-10-13 17:51:08,1,L,2020-10-14 06:29:19,2020-10-14 06:29:19
11660,exoticoindonesia,https://instagram.com/p/CGRW0yqBngq,1369,4,0,0,2020-10-13 12:00:22,1,L,2020-10-14 06:29:43,2020-10-14 06:29:43
11661,tongtji_id,https://instagram.com/p/CGRsBASj30W,26320,45,3,2,2020-10-13 15:05:32,1,L,2020-10-14 06:30:03,2020-10-14 06:30:03
